date	month	year	mld
2010-01-24	1	2010	8.005446434
2010-01-25	1	2010	13.699886322
2010-01-26	1	2010	13.0608921051
2010-01-27	1	2010	14.3615875244
2010-01-28	1	2010	51.3330535889
2010-01-29	1	2010	23.3757591248
2010-01-30	1	2010	50.2165985107
2010-01-31	1	2010	49.5981636047
2010-02-01	2	2010	49.280834198
2010-02-02	2	2010	49.0734405518
2010-02-03	2	2010	49.1887893677
2010-02-04	2	2010	49.4603118896
2010-02-05	2	2010	50.0308494568
2010-02-06	2	2010	50.5117301941
2010-02-07	2	2010	16.3209514618
2010-02-08	2	2010	25.5882263184
2010-02-09	2	2010	33.7534408569
2010-02-10	2	2010	32.8764648438
2010-02-11	2	2010	32.7597808838
2010-02-12	2	2010	28.0175132751
2010-02-13	2	2010	26.7802371979
2010-02-14	2	2010	21.4174861908
2010-02-15	2	2010	18.0017261505
2010-02-16	2	2010	20.2408676147
2010-02-17	2	2010	12.9685678482
2010-02-18	2	2010	15.008058548
2010-02-19	2	2010	21.1964740753
2010-02-20	2	2010	20.6331653595
2010-02-21	2	2010	20.0159912109
2010-02-22	2	2010	18.6564788818
2010-02-23	2	2010	31.0062675476
2010-02-24	2	2010	36.3677024841
2010-02-25	2	2010	13.7037096024
2010-02-26	2	2010	51.6250572205
2010-02-27	2	2010	51.0880508423
2010-02-28	2	2010	50.4152832031
2010-03-01	3	2010	49.9461212158
2010-03-02	3	2010	0.0624604411
2010-03-03	3	2010	11.7623033524
2010-03-04	3	2010	10.595416069
2010-03-05	3	2010	49.3279724121
2010-03-06	3	2010	5.3582315445
2010-03-07	3	2010	13.2949943542
2010-03-08	3	2010	19.2656002045
2010-03-09	3	2010	21.9851131439
2010-03-10	3	2010	12.3972959518
2010-03-11	3	2010	14.4029979706
2010-03-12	3	2010	25.650144577
2010-03-13	3	2010	22.8945674896
2010-03-14	3	2010	8.8584899902
2010-03-15	3	2010	9.238363266
2010-03-16	3	2010	5.3738145828
2010-03-17	3	2010	49.31224823
2010-03-18	3	2010	49.1159973145
2010-03-19	3	2010	49.108165741
2010-03-20	3	2010	49.4151687622
2010-03-21	3	2010	10.1960678101
2010-03-22	3	2010	50.4473266602
2010-03-23	3	2010	12.1863555908
2010-03-24	3	2010	17.1808319092
2010-03-25	3	2010	14.3848638535
2010-03-26	3	2010	17.3195495605
2010-03-27	3	2010	1.8199620247
2010-03-28	3	2010	12.305814743
2010-03-29	3	2010	5.1410164833
2010-03-30	3	2010	9.7295761108
2010-03-31	3	2010	49.6973609924
2010-04-01	4	2010	49.239112854
2010-04-02	4	2010	12.349480629
2010-04-03	4	2010	11.7597808838
2010-04-04	4	2010	15.0875091553
2010-04-05	4	2010	15.9218521118
2010-04-06	4	2010	50.5889892578
2010-04-07	4	2010	12.8464269638
2010-04-08	4	2010	7.1214909554
2010-04-09	4	2010	1.2290375233
2010-04-10	4	2010	3.4821102619
2010-04-11	4	2010	4.8955755234
2010-04-12	4	2010	7.0816302299
2010-04-13	4	2010	10.9403390884
2010-04-14	4	2010	15.2360773087
2010-04-15	4	2010	13.7534856796
2010-04-16	4	2010	15.6853256226
2010-04-17	4	2010	10.0485925674
2010-04-18	4	2010	0
2010-04-19	4	2010	5.7011537552
2010-04-20	4	2010	3.8707156181
2010-04-21	4	2010	4.203546524
2010-04-22	4	2010	51.1902694702
2010-04-23	4	2010	2.9880304337
2010-04-24	4	2010	8.0561714172
2010-04-25	4	2010	14.3925275803
2010-04-26	4	2010	13.629576683
2010-04-27	4	2010	4.5395884514
2010-04-28	4	2010	14.0183773041
2010-04-29	4	2010	12.5463666916
2010-04-30	4	2010	15.7815608978
2010-05-01	5	2010	12.9843091965
2010-05-02	5	2010	6.3770170212
2010-05-03	5	2010	49.2651786804
2010-05-04	5	2010	14.4662761688
2010-05-05	5	2010	13.9211549759
2010-05-06	5	2010	4.8205294609
2010-05-07	5	2010	9.9576129913
2010-05-08	5	2010	22.9968204498
2010-05-09	5	2010	23.0689983368
2010-05-10	5	2010	14.3813781738
2010-05-11	5	2010	19.5237102509
2010-05-12	5	2010	14.8542098999
2010-05-13	5	2010	6.1612315178
2010-05-14	5	2010	13.1469964981
2010-05-15	5	2010	7.2301878929
2010-05-16	5	2010	11.1630973816
2010-05-17	5	2010	8.5334434509
2010-05-18	5	2010	2.8523232937
2010-05-19	5	2010	11.3367967606
2010-05-20	5	2010	5.0912871361
2010-05-21	5	2010	0
2010-05-22	5	2010	3.4491536617
2010-05-23	5	2010	1.3641830683
2010-05-24	5	2010	0.4569933712
2010-05-25	5	2010	9.5176858902
2010-05-26	5	2010	17.1321640015
2010-05-27	5	2010	12.8149385452
2010-05-28	5	2010	16.7624320984
2010-05-29	5	2010	10.7134504318
2010-05-30	5	2010	18.700340271
2010-05-31	5	2010	4.9645667076
2010-06-01	6	2010	10.6021938324
2010-06-02	6	2010	4.3830075264
2010-06-03	6	2010	0.6235513687
2010-06-04	6	2010	6.9646496773
2010-06-05	6	2010	2.5286254883
2010-06-06	6	2010	6.6958990097
2010-06-07	6	2010	8.5230579376
2010-06-08	6	2010	10.0715761185
2010-06-09	6	2010	1.8196647167
2010-06-10	6	2010	9.9455795288
2010-06-11	6	2010	15.4799785614
2010-06-12	6	2010	9.2097415924
2010-06-13	6	2010	6.4352784157
2010-06-14	6	2010	17.1554679871
2010-06-15	6	2010	16.3662586212
2010-06-16	6	2010	5.6476926804
2010-06-17	6	2010	5.3427786827
2010-06-18	6	2010	8.2364368439
2010-06-19	6	2010	6.9841928482
2010-06-20	6	2010	10.4956693649
2010-06-21	6	2010	1.5029370785
2010-06-22	6	2010	3.2346203327
2010-06-23	6	2010	4.914870739
2010-06-24	6	2010	5.9343352318
2010-06-25	6	2010	2.9553396702
2010-06-26	6	2010	1.9486505985
2010-06-27	6	2010	4.4320178032
2010-06-28	6	2010	9.081829071
2010-06-29	6	2010	11.180439949
2010-06-30	6	2010	0
2010-07-01	7	2010	9.0426921844
2010-07-02	7	2010	9.633275032
2010-07-03	7	2010	10.2922754288
2010-07-04	7	2010	10.3923072815
2010-07-05	7	2010	13.576877594
2010-07-06	7	2010	9.5007724762
2010-07-07	7	2010	14.4019384384
2010-07-08	7	2010	10.6102352142
2010-07-09	7	2010	8.9635257721
2010-07-10	7	2010	12.2017383575
2010-07-11	7	2010	14.6940660477
2010-07-12	7	2010	3.1069974899
2010-07-13	7	2010	6.8079977036
2010-07-14	7	2010	12.3592844009
2010-07-15	7	2010	13.6186351776
2010-07-16	7	2010	15.7166786194
2010-07-17	7	2010	13.8013381958
2010-07-18	7	2010	13.980887413
2010-07-19	7	2010	15.507062912
2010-07-20	7	2010	13.6053037643
2010-07-21	7	2010	6.7278914452
2010-07-22	7	2010	5.6013288498
2010-07-23	7	2010	11.1723890305
2010-07-24	7	2010	7.985268116
2010-07-25	7	2010	7.0184211731
2010-07-26	7	2010	7.8173336983
2010-07-27	7	2010	10.183385849
2010-07-28	7	2010	10.6332378387
2010-07-29	7	2010	6.7748513222
2010-07-30	7	2010	5.645175457
2010-07-31	7	2010	9.5782175064
2010-08-01	8	2010	20.515712738
2010-08-02	8	2010	3.390291214
2010-08-03	8	2010	6.6305766106
2010-08-04	8	2010	10.009516716
2010-08-05	8	2010	14.376666069
2010-08-06	8	2010	15.1010684967
2010-08-07	8	2010	15.7485570908
2010-08-08	8	2010	8.9271116257
2010-08-09	8	2010	10.9490146637
2010-08-10	8	2010	13.9347705841
2010-08-11	8	2010	9.1173648834
2010-08-12	8	2010	12.3760681152
2010-08-13	8	2010	14.9542703629
2010-08-14	8	2010	14.9866247177
2010-08-15	8	2010	15.770731926
2010-08-16	8	2010	4.434484005
2010-08-17	8	2010	12.7518100739
2010-08-18	8	2010	9.9270181656
2010-08-19	8	2010	30.0601711273
2010-08-20	8	2010	23.9188098907
2010-08-21	8	2010	15.094534874
2010-08-22	8	2010	8.9699983597
2010-08-23	8	2010	1.0853061676
2010-08-24	8	2010	18.3971405029
2010-08-25	8	2010	14.5719661713
2010-08-26	8	2010	18.7785606384
2010-08-27	8	2010	16.3904685974
2010-08-28	8	2010	9.0172643661
2010-08-29	8	2010	15.7061042786
2010-08-30	8	2010	21.1897792816
2010-08-31	8	2010	4.4464917183
2010-09-01	9	2010	6.2136321068
2010-09-02	9	2010	5.531015873
2010-09-03	9	2010	4.287364006
2010-09-04	9	2010	12.4201364517
2010-09-05	9	2010	6.7392616272
2010-09-06	9	2010	25.5020942688
2010-09-07	9	2010	17.0463294983
2010-09-08	9	2010	9.268445015
2010-09-09	9	2010	17.4114761353
2010-09-10	9	2010	21.9525089264
2010-09-11	9	2010	49.1033668518
2010-09-12	9	2010	49.0807151794
2010-09-13	9	2010	16.4490756989
2010-09-14	9	2010	27.1656684875
2010-09-15	9	2010	28.3840694427
2010-09-16	9	2010	25.2347698212
2010-09-17	9	2010	14.94739151
2010-09-18	9	2010	15.0678434372
2010-09-19	9	2010	24.8226661682
2010-09-20	9	2010	23.8888435364
2010-09-21	9	2010	8.9350585938
2010-09-22	9	2010	14.1398296356
2010-09-23	9	2010	19.0774364471
2010-09-24	9	2010	19.6936626434
2010-09-25	9	2010	25.2740287781
2010-09-26	9	2010	23.4621334076
2010-09-27	9	2010	13.6203327179
2010-09-28	9	2010	15.0539741516
2010-09-29	9	2010	11.3175067902
2010-09-30	9	2010	12.6864805222
2010-10-01	10	2010	25.2998714447
2010-10-02	10	2010	21.1802177429
2010-10-03	10	2010	23.0381832123
2010-10-04	10	2010	9.5422716141
2010-10-05	10	2010	26.5155239105
2010-10-06	10	2010	19.4511833191
2010-10-07	10	2010	16.9573612213
2010-10-08	10	2010	50.1579093933
2010-10-09	10	2010	22.922668457
2010-10-10	10	2010	16.4267463684
2010-10-11	10	2010	16.3658943176
2010-10-12	10	2010	16.3903541565
2010-10-13	10	2010	49.4992370605
2010-10-14	10	2010	22.169752121
2010-10-15	10	2010	19.1805553436
2010-10-16	10	2010	20.2397098541
2010-10-17	10	2010	8.9692544937
2010-10-18	10	2010	13.714348793
2010-10-19	10	2010	20.5156936646
2010-10-20	10	2010	51.6735534668
2010-10-21	10	2010	9.4011669159
2010-10-22	10	2010	15.4499044418
2010-10-23	10	2010	50.0221405029
2010-10-24	10	2010	49.6009635925
2010-10-25	10	2010	49.1878128052
2010-10-26	10	2010	49.0713691711
2010-10-27	10	2010	49.1919059753
2010-10-28	10	2010	49.6053466797
2010-10-29	10	2010	50.0322647095
2010-10-30	10	2010	50.7098846436
2010-10-31	10	2010	51.3378105164
2010-11-01	11	2010	51.6790542603
2010-11-02	11	2010	51.9165725708
2010-11-03	11	2010	51.8932685852
2010-11-04	11	2010	51.587223053
2010-11-05	11	2010	51.0318183899
2010-11-06	11	2010	50.5612068176
2010-11-07	11	2010	49.8910484314
2010-11-08	11	2010	49.4954109192
2010-11-09	11	2010	49.1380500793
2010-11-10	11	2010	49.0887260437
2010-11-11	11	2010	49.2553100586
2010-11-12	11	2010	49.7202339172
2010-11-13	11	2010	50.1682739258
2010-11-14	11	2010	50.8488006592
2010-11-15	11	2010	51.4480209351
2010-11-16	11	2010	51.7531242371
2010-11-17	11	2010	51.9262580872
2010-11-18	11	2010	51.8551025391
2010-11-19	11	2010	24.6149349213
2010-11-20	11	2010	16.9762535095
2010-11-21	11	2010	17.569480896
2010-11-22	11	2010	16.5986671448
2010-11-23	11	2010	11.8201618195
2010-11-24	11	2010	12.9766702652
2010-11-25	11	2010	21.0071907043
2010-11-26	11	2010	26.1308174133
2010-11-27	11	2010	31.5788249969
2010-11-28	11	2010	50.3075408936
2010-11-29	11	2010	50.9842758179
2010-11-30	11	2010	51.5488739014
2010-12-01	12	2010	51.8148651123
2010-12-02	12	2010	51.9219017029
2010-12-03	12	2010	51.8036117554
2010-12-04	12	2010	51.3834075928
2010-12-05	12	2010	50.7602272034
2010-12-06	12	2010	50.2786445618
2010-12-07	12	2010	0
2010-12-08	12	2010	49.3148765564
2010-12-09	12	2010	49.0790328979
2010-12-10	12	2010	49.1646537781
2010-12-11	12	2010	49.4180870056
2010-12-12	12	2010	49.9717445374
2010-12-13	12	2010	50.4486999512
2010-12-14	12	2010	51.1149787903
2010-12-15	12	2010	51.6393737793
2010-12-16	12	2010	51.8636779785
2010-12-17	12	2010	51.9035377502
2010-12-18	12	2010	51.7393035889
2010-12-19	12	2010	51.2679290771
2010-12-20	12	2010	50.6198616028
2010-12-21	12	2010	50.1399307251
2010-12-22	12	2010	49.5384216309
2010-12-23	12	2010	49.2416725159
2010-12-24	12	2010	49.0703582764
2010-12-25	12	2010	49.2224807739
2010-12-26	12	2010	49.5158576965
2010-12-27	12	2010	50.1058921814
2010-12-28	12	2010	50.5903663635
2010-12-29	12	2010	51.2396240234
2010-12-30	12	2010	51.7186317444
2010-12-31	12	2010	51.8990745544
2011-01-01	1	2011	51.8713493347
2011-01-02	1	2011	51.6628036499
2011-01-03	1	2011	51.1448898315
2011-01-04	1	2011	50.4782829285
2011-01-05	1	2011	50.0047531128
2011-01-06	1	2011	49.4382858276
2011-01-07	1	2011	49.1808433533
2011-01-08	1	2011	49.0757331848
2011-01-09	1	2011	49.2928352356
2011-01-10	1	2011	49.6233024597
2011-01-11	1	2011	50.2438964844
2011-01-12	1	2011	50.7311439514
2011-01-13	1	2011	51.3569869995
2011-01-14	1	2011	30.1302070618
2011-01-15	1	2011	37.2169761658
2011-01-16	1	2011	51.8256568909
2011-01-17	1	2011	21.2122612
2011-01-18	1	2011	22.6649589539
2011-01-19	1	2011	21.5276470184
2011-01-20	1	2011	13.833987236
2011-01-21	1	2011	49.3485679626
2011-01-22	1	2011	49.1329879761
2011-01-23	1	2011	49.0951004028
2011-01-24	1	2011	49.3750190735
2011-01-25	1	2011	49.7393684387
2011-01-26	1	2011	50.3843955994
2011-01-27	1	2011	50.869644165
2011-01-28	1	2011	51.4659118652
2011-01-29	1	2011	51.8404273987
2011-01-30	1	2011	51.9283714294
2011-01-31	1	2011	51.7669029236
2011-02-01	2	2011	51.4763679504
2011-02-02	2	2011	50.881023407
2011-02-03	2	2011	50.1970405579
2011-02-04	2	2011	49.7502861023
2011-02-05	2	2011	49.2701530457
2011-02-06	2	2011	49.098575592
2011-02-07	2	2011	49.128276825
2011-02-08	2	2011	49.4682350159
2011-02-09	2	2011	49.8629074097
2011-02-10	2	2011	50.5260124207
2011-02-11	2	2011	14.1474409103
2011-02-12	2	2011	21.2083358765
2011-02-13	2	2011	51.8817672729
2011-02-14	2	2011	24.8213539124
2011-02-15	2	2011	30.9736785889
2011-02-16	2	2011	51.3682632446
2011-02-17	2	2011	15.4622507095
2011-02-18	2	2011	6.1199808121
2011-02-19	2	2011	18.8257637024
2011-02-20	2	2011	4.9775276184
2011-02-21	2	2011	11.7431650162
2011-02-22	2	2011	4.6600627899
2011-02-23	2	2011	10.7009601593
2011-02-24	2	2011	15.9450616837
2011-02-25	2	2011	19.2179012299
2011-02-26	2	2011	14.183473587
2011-02-27	2	2011	22.091053009
2011-02-28	2	2011	24.8153762817
2011-03-01	3	2011	15.8153629303
2011-03-02	3	2011	15.727314949
2011-03-03	3	2011	17.0942001343
2011-03-04	3	2011	18.4052810669
2011-03-05	3	2011	16.6525707245
2011-03-06	3	2011	15.0912342072
2011-03-07	3	2011	16.3932991028
2011-03-08	3	2011	49.0712966919
2011-03-09	3	2011	49.2346038818
2011-03-10	3	2011	49.683971405
2011-03-11	3	2011	30.8992385864
2011-03-12	3	2011	25.1579055786
2011-03-13	3	2011	12.2648210526
2011-03-14	3	2011	7.5736236572
2011-03-15	3	2011	9.0266075134
2011-03-16	3	2011	17.2995986938
2011-03-17	3	2011	8.465473175
2011-03-18	3	2011	6.6440296173
2011-03-19	3	2011	5.1046590805
2011-03-20	3	2011	13.1613645554
2011-03-21	3	2011	7.6696634293
2011-03-22	3	2011	1.5746457577
2011-03-23	3	2011	3.5373249054
2011-03-24	3	2011	4.0856308937
2011-03-25	3	2011	7.7282943726
2011-03-26	3	2011	13.2843675613
2011-03-27	3	2011	9.8863687515
2011-03-28	3	2011	12.9247484207
2011-03-29	3	2011	5.239885807
2011-03-30	3	2011	8.5319213867
2011-03-31	3	2011	19.6550350189
2011-04-01	4	2011	24.5788326263
2011-04-02	4	2011	27.8989696503
2011-04-03	4	2011	26.6543273926
2011-04-04	4	2011	15.138504982
2011-04-05	4	2011	23.5862674713
2011-04-06	4	2011	49.0831108093
2011-04-07	4	2011	14.961684227
2011-04-08	4	2011	0
2011-04-09	4	2011	6.1042637825
2011-04-10	4	2011	7.3796224594
2011-04-11	4	2011	7.048306942
2011-04-12	4	2011	17.1710109711
2011-04-13	4	2011	13.0444107056
2011-04-14	4	2011	11.8025999069
2011-04-15	4	2011	1.5069887638
2011-04-16	4	2011	5.5338096619
2011-04-17	4	2011	2.515239954
2011-04-18	4	2011	4.1579732895
2011-04-19	4	2011	4.3951387405
2011-04-20	4	2011	11.7871284485
2011-04-21	4	2011	4.6501479149
2011-04-22	4	2011	4.9705891609
2011-04-23	4	2011	2.6484537125
2011-04-24	4	2011	7.3295016289
2011-04-25	4	2011	5.8077607155
2011-04-26	4	2011	15.6023178101
2011-04-27	4	2011	7.5513782501
2011-04-28	4	2011	7.596683979
2011-04-29	4	2011	12.4137935638
2011-04-30	4	2011	10.5836515427
2011-05-01	5	2011	13.5261211395
2011-05-02	5	2011	16.1781845093
2011-05-03	5	2011	13.8808526993
2011-05-04	5	2011	13.0727386475
2011-05-05	5	2011	15.6913156509
2011-05-06	5	2011	16.367067337
2011-05-07	5	2011	12.9983720779
2011-05-08	5	2011	15.1109657288
2011-05-09	5	2011	20.6473445892
2011-05-10	5	2011	20.8481311798
2011-05-11	5	2011	13.5634860992
2011-05-12	5	2011	15.0278081894
2011-05-13	5	2011	13.7201957703
2011-05-14	5	2011	15.077753067
2011-05-15	5	2011	19.5722637177
2011-05-16	5	2011	16.2832565308
2011-05-17	5	2011	16.1332569122
2011-05-18	5	2011	16.6472320557
2011-05-19	5	2011	19.5098438263
2011-05-20	5	2011	18.6406345367
2011-05-21	5	2011	17.8541049957
2011-05-22	5	2011	18.67852211
2011-05-23	5	2011	19.6407680511
2011-05-24	5	2011	19.8927364349
2011-05-25	5	2011	20.9054317474
2011-05-26	5	2011	20.3243904114
2011-05-27	5	2011	20.4466762543
2011-05-28	5	2011	19.6956233978
2011-05-29	5	2011	18.8351325989
2011-05-30	5	2011	18.7340755463
2011-05-31	5	2011	17.7438583374
2011-06-01	6	2011	17.5769939423
2011-06-02	6	2011	9.6615982056
2011-06-03	6	2011	5.6632351875
2011-06-04	6	2011	8.5370073318
2011-06-05	6	2011	11.7522554398
2011-06-06	6	2011	11.2137804031
2011-06-07	6	2011	11.3288145065
2011-06-08	6	2011	18.3618221283
2011-06-09	6	2011	15.5299406052
2011-06-10	6	2011	11.1250095367
2011-06-11	6	2011	6.3335032463
2011-06-12	6	2011	8.0572957993
2011-06-13	6	2011	16.4948120117
2011-06-14	6	2011	6.2838730812
2011-06-15	6	2011	14.0859098434
2011-06-16	6	2011	16.0430698395
2011-06-17	6	2011	20.4273014069
2011-06-18	6	2011	21.050201416
2011-06-19	6	2011	24.3038692474
2011-06-20	6	2011	2.2412810326
2011-06-21	6	2011	18.738948822
2011-06-22	6	2011	23.8801593781
2011-06-23	6	2011	17.6408176422
2011-06-24	6	2011	17.8053588867
2011-06-25	6	2011	22.9371032715
2011-06-26	6	2011	12.4082450867
2011-06-27	6	2011	6.7454872131
2011-06-28	6	2011	5.5699548721
2011-06-29	6	2011	10.5017948151
2011-06-30	6	2011	10.9321699142
2011-07-01	7	2011	8.2423582077
2011-07-02	7	2011	1.9061198235
2011-07-03	7	2011	0
2011-07-04	7	2011	2.2373068333
2011-07-05	7	2011	8.5557069778
2011-07-06	7	2011	11.2550916672
2011-07-07	7	2011	18.9976329803
2011-07-08	7	2011	14.0808820724
2011-07-09	7	2011	14.8983354568
2011-07-10	7	2011	6.7195906639
2011-07-11	7	2011	4.0132269859
2011-07-12	7	2011	9.0187692642
2011-07-13	7	2011	7.5464029312
2011-07-14	7	2011	3.1886301041
2011-07-15	7	2011	5.4474601746
2011-07-16	7	2011	15.2435483932
2011-07-17	7	2011	21.1499919891
2011-07-18	7	2011	24.3219299316
2011-07-19	7	2011	18.6138362885
2011-07-20	7	2011	12.3986358643
2011-07-21	7	2011	8.623913765
2011-07-22	7	2011	13.930981636
2011-07-23	7	2011	7.4521689415
2011-07-24	7	2011	11.0828428268
2011-07-25	7	2011	4.0041952133
2011-07-26	7	2011	1.8263617754
2011-07-27	7	2011	2.563318491
2011-07-28	7	2011	3.4505915642
2011-07-29	7	2011	9.9042921066
2011-07-30	7	2011	2.4903817177
2011-07-31	7	2011	6.4837188721
2011-08-01	8	2011	9.5795211792
2011-08-02	8	2011	4.9658098221
2011-08-03	8	2011	4.6522068977
2011-08-04	8	2011	13.045873642
2011-08-05	8	2011	13.140542984
2011-08-06	8	2011	3.6299872398
2011-08-07	8	2011	15.5515642166
2011-08-08	8	2011	15.6780128479
2011-08-09	8	2011	20.4828586578
2011-08-10	8	2011	10.6332378387
2011-08-11	8	2011	28.3258495331
2011-08-12	8	2011	16.3729419708
2011-08-13	8	2011	18.514415741
2011-08-14	8	2011	13.2720785141
2011-08-15	8	2011	16.5996227264
2011-08-16	8	2011	17.1732025146
2011-08-17	8	2011	9.0172367096
2011-08-18	8	2011	9.0268096924
2011-08-19	8	2011	7.6741023064
2011-08-20	8	2011	17.3690090179
2011-08-21	8	2011	15.3900585175
2011-08-22	8	2011	10.4767637253
2011-08-23	8	2011	7.999443531
2011-08-24	8	2011	9.5330352783
2011-08-25	8	2011	14.4025239944
2011-08-26	8	2011	13.6655511856
2011-08-27	8	2011	14.8964300156
2011-08-28	8	2011	18.4643115997
2011-08-29	8	2011	15.9735488892
2011-08-30	8	2011	8.1585483551
2011-08-31	8	2011	6.0165524483
2011-09-01	9	2011	10.5922899246
2011-09-02	9	2011	6.3893561363
2011-09-03	9	2011	17.2689208984
2011-09-04	9	2011	18.1765003204
2011-09-05	9	2011	26.8281173706
2011-09-06	9	2011	28.9484214783
2011-09-07	9	2011	36.179889679
2011-09-08	9	2011	29.2993412018
2011-09-09	9	2011	18.8794670105
2011-09-10	9	2011	23.8040809631
2011-09-11	9	2011	51.089717865
2011-09-12	9	2011	50.6241073608
2011-09-13	9	2011	29.9269676208
2011-09-14	9	2011	28.8242034912
2011-09-15	9	2011	19.4253845215
2011-09-16	9	2011	10.0498275757
2011-09-17	9	2011	26.9296665192
2011-09-18	9	2011	49.6681251526
2011-09-19	9	2011	24.8114280701
2011-09-20	9	2011	26.0231246948
2011-09-21	9	2011	17.1437206268
2011-09-22	9	2011	28.2952003479
2011-09-23	9	2011	21.3557243347
2011-09-24	9	2011	23.9178543091
2011-09-25	9	2011	16.4368457794
2011-09-26	9	2011	20.9585819244
2011-09-27	9	2011	15.3829431534
2011-09-28	9	2011	15.8902168274
2011-09-29	9	2011	14.3802986145
2011-09-30	9	2011	22.646396637
2011-10-01	10	2011	7.188958168
2011-10-02	10	2011	5.6638531685
2011-10-03	10	2011	7.7256608009
2011-10-04	10	2011	13.2789058685
2011-10-05	10	2011	20.9447822571
2011-10-06	10	2011	33.5089073181
2011-10-07	10	2011	51.7889709473
2011-10-08	10	2011	29.3093929291
2011-10-09	10	2011	51.8281288147
2011-10-10	10	2011	51.4320373535
2011-10-11	10	2011	50.8219070435
2011-10-12	10	2011	50.3411178589
2011-10-13	10	2011	13.1346597672
2011-10-14	10	2011	8.1093187332
2011-10-15	10	2011	20.1891822815
2011-10-16	10	2011	24.3339958191
2011-10-17	10	2011	49.3779678345
2011-10-18	10	2011	49.9136657715
2011-10-19	10	2011	50.3857727051
2011-10-20	10	2011	51.0575180054
2011-10-21	10	2011	51.6004600525
2011-10-22	10	2011	51.8435974121
2011-10-23	10	2011	51.9134254456
2011-10-24	10	2011	51.7694511414
2011-10-25	10	2011	51.3202934265
2011-10-26	10	2011	50.6825256348
2011-10-27	10	2011	50.2012672424
2011-10-28	10	2011	49.5860519409
2011-10-29	10	2011	49.2727432251
2011-10-30	10	2011	49.0724830627
2011-10-31	10	2011	49.1951789856
2011-11-01	11	2011	49.471118927
2011-11-02	11	2011	50.0456733704
2011-11-03	11	2011	50.5273857117
2011-11-04	11	2011	30.6677150726
2011-11-05	11	2011	30.9671764374
2011-11-06	11	2011	51.8850135803
2011-11-07	11	2011	51.8873558044
2011-11-08	11	2011	51.6982879639
2011-11-09	11	2011	51.2004699707
2011-11-10	11	2011	50.5413131714
2011-11-11	11	2011	50.0643539429
2011-11-12	11	2011	49.4815940857
2011-11-13	11	2011	49.2063293457
2011-11-14	11	2011	49.0716056824
2011-11-15	11	2011	49.2600364685
2011-11-16	11	2011	49.5743865967
2011-11-17	11	2011	50.1821289063
2011-11-18	11	2011	50.6687278748
2011-11-19	11	2011	51.3057632446
2011-11-20	11	2011	51.7574958801
2011-11-21	11	2011	51.9128036499
2011-11-22	11	2011	51.8476219177
2011-11-23	11	2011	51.6153411865
2011-11-24	11	2011	51.0737495422
2011-11-25	11	2011	50.3996582031
2011-11-26	11	2011	49.9317169189
2011-11-27	11	2011	49.3871269226
2011-11-28	11	2011	49.1526374817
2011-11-29	11	2011	49.0847663879
2011-11-30	11	2011	49.3370552063
2011-12-01	12	2011	49.6867523193
2011-12-02	12	2011	15.3339309692
2011-12-03	12	2011	50.8084144592
2011-12-04	12	2011	29.0232181549
2011-12-05	12	2011	37.9699287415
2011-12-06	12	2011	50.7091369629
2011-12-07	12	2011	51.7946128845
2011-12-08	12	2011	51.5214271545
2011-12-09	12	2011	50.9413757324
2011-12-10	12	2011	19.8602142334
2011-12-11	12	2011	49.8046684265
2011-12-12	12	2011	21.0857372284
2011-12-13	12	2011	49.1121940613
2011-12-14	12	2011	49.1118354797
2011-12-15	12	2011	49.4254722595
2011-12-16	12	2011	11.3247299194
2011-12-17	12	2011	23.2673778534
2011-12-18	12	2011	26.1039333344
2011-12-19	12	2011	14.9856739044
2011-12-20	12	2011	16.5422363281
2011-12-21	12	2011	51.9265594482
2011-12-22	12	2011	15.762720108
2011-12-23	12	2011	17.9172267914
2011-12-24	12	2011	21.7277011871
2011-12-25	12	2011	50.1205787659
2011-12-26	12	2011	49.6844558716
2011-12-27	12	2011	49.2317810059
2011-12-28	12	2011	49.0853996277
2011-12-29	12	2011	49.1525421143
2011-12-30	12	2011	49.5244178772
2011-12-31	12	2011	24.7257575989
2012-01-01	1	2012	25.05768013
2012-01-02	1	2012	27.0558853149
2012-01-03	1	2012	33.5810050964
2012-01-04	1	2012	51.8988571167
2012-01-05	1	2012	51.9123878479
2012-01-06	1	2012	51.6509857178
2012-01-07	1	2012	51.3044815063
2012-01-08	1	2012	23.360490799
2012-01-09	1	2012	15.9428901672
2012-01-10	1	2012	17.2742347717
2012-01-11	1	2012	49.1724319458
2012-01-12	1	2012	49.072517395
2012-01-13	1	2012	14.3120880127
2012-01-14	1	2012	49.6329193115
2012-01-15	1	2012	50.0670166016
2012-01-16	1	2012	50.7451934814
2012-01-17	1	2012	51.2039337158
2012-01-18	1	2012	51.6987800598
2012-01-19	1	2012	51.9188766479
2012-01-20	1	2012	51.8843269348
2012-01-21	1	2012	51.5617790222
2012-01-22	1	2012	51.1835899353
2012-01-23	1	2012	50.5235595703
2012-01-24	1	2012	9.6753416061
2012-01-25	1	2012	49.4691810608
2012-01-26	1	2012	49.1261177063
2012-01-27	1	2012	49.0736732483
2012-01-28	1	2012	49.273147583
2012-01-29	1	2012	49.749912262
2012-01-30	1	2012	0
2012-01-31	1	2012	50.8833427429
2012-02-01	2	2012	51.3236083984
2012-02-02	2	2012	51.7697029114
2012-02-03	2	2012	51.9249076843
2012-02-04	2	2012	51.8426475525
